post_url,post_timestamp,post_caption,comment_id,comment_text,comment_owner_username,comment_timestamp,comment_likes_count
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",17970014522917928,"terus melaju tanpa batas, semangat terus smartfren run! 🩷",cak_erland,2026-07-07T12:39:01.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",18207905617356635,"good things take time, dan hasilnya kelihatan banget",sintiabellaempat,2026-07-07T12:36:03.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",18033368729814520,semoga next edition makin memorable,cak_hengki,2026-07-07T12:33:09.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",17980101591059460,Ini baru definisi terus melangkah maju 👏,chef_ekkoo,2026-07-07T12:30:06.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",18135427375573533,semoga makin banyak runner baru yang bergabung,buk_ines22,2026-07-07T12:27:04.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",18090200306300436,salut karena terus berani meningkatkan standar,novario3311,2026-07-07T12:24:08.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",18135568276538037,Makin percaya kalau smartfren run bakal jadi race favorit banyak orang,siskadua22,2026-07-07T12:21:07.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",17931718251337720,event yang bukan cuma soal finish line,agussarwo2025,2026-07-07T12:18:01.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",18097920701590568,semangat hidup sehatnya benar2 terasa,koyo_ati,2026-07-07T12:15:49.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",18107456045050731,Semoga makin banyak cerita inspiratif dari smartfren run,kaylanee.4,2026-07-07T12:12:15.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",18342641221217873,seneng lihat event lari di Indonesia berkembang seperti ini,rosesivia_,2026-07-07T12:09:32.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",18183670069354888,pencapaian ini pasti hasil kerja keras banyak orang,jeannelle.1,2026-07-07T12:06:01.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",17854879200697014,semoga perjalanan smartfren run masih panjang,keenan.xo,2026-07-07T12:03:25.000Z,0
https://www.instagram.com/p/DacIqF3TYXQ/,2026-07-06T05:26:42.000Z,"SMARTFREN Run terus melangkah lebih jauh.

Pada penyelenggaraan yang ketiga ini, SMARTFREN Run resmi memperoleh sertifikasi dari PB PASI dan World Athletics. Lebih dari sekadar pengakuan, pencapaian ini menjadi wujud komitmen XLSMART untuk terus mendorong gaya hidup sehat melalui ajang lari yang berkualitas dan berstandar internasional.

Antusiasme yang terus bertumbuh, dari 5.000 menjadi 7.500 peserta, semakin menguatkan langkah kami untuk menghadirkan SMARTFREN Run sebagai agenda tahunan yang semakin dipercaya dan memberi dampak positif bagi masyarakat.

Bagi XLSMART, setiap langkah adalah cerminan semangat untuk terus berkembang dan menghadirkan yang lebih baik. Semangat ini juga kami wujudkan melalui perluasan jaringan 5G XLSMART dengan blanket coverage yang semakin luas, mengantarkan Smartfren menjadi Jagoan Sinyal se-Indonesia sekaligus menghadirkan pengalaman konektivitas 5G yang semakin andal bagi masyarakat.

#BersamaMelajuTanpaBatas",18095862485351794,Kualitas yang terus naik bikin orang pengen balik lagi,nicholle.pv,2026-07-07T12:00:50.000Z,0
https://www.instagram.com/p/Dafd7Kjk9xy/,2026-07-07T12:28:53.000Z,"Sebagai bentuk komitmen XLSMART, Ibu Yessie selaku Director & Chief Information Technology Officer XLSMART hadir di acara Indonesia Women in Finance 2026 Annual Conference sebagai speaker.

Dalam kesempatan ini, Ibu Yessie berbagi pandangan mengenai pentingnya peran perempuan di sektor bisnis dalam menghadapi lanskap industri yang semakin digerakkan oleh teknologi. Melalui sesi ini, beliau menekankan sebuah pesan esensial: literasi teknologi kini telah menjadi sama pentingnya dengan literasi keuangan. Keduanya merupakan bekal penting bagi para pemimpin untuk mengambil keputusan teknologi yang lebih tepat guna menciptakan pertumbuhan, ketahanan (resilience), serta nilai bisnis jangka panjang.

XLSMART percaya bahwa teknologi telah mendemokratisasi kewirausahaan dengan menekan biaya modal, membuka akses pasar, dan meningkatkan efisiensi. Teknologi tidak seharusnya dilihat hanya sebagai tren, melainkan sebagai ‘co-founder’ yang siap membantu akselerasi bisnis.

#BersamaMelajuTanpaBatas",,,,,
